unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1693706400,2023-09-03 02:00:00,BTC/USD,25857,25879,25856,25861,3.41573496,88334.32180056
1693702800,2023-09-03 01:00:00,BTC/USD,25865,25896,25856,25864,23.58705311,610055.54163704
1693699200,2023-09-03 00:00:00,BTC/USD,25870,25873,25836,25865,26.59043656,687761.6416244
1693695600,2023-09-02 23:00:00,BTC/USD,25863,25899,25856,25870,17.85782165,461981.84608550003
1693692000,2023-09-02 22:00:00,BTC/USD,25859,25865,25845,25863,12.45684511,322171.38507993
1693688400,2023-09-02 21:00:00,BTC/USD,25844,25881,25839,25860,18.85577795,487610.417787
1693684800,2023-09-02 20:00:00,BTC/USD,25825,25844,25821,25844,6.36196182,164418.54127608
1693681200,2023-09-02 19:00:00,BTC/USD,25812,25840,25801,25836,28.16942595,727785.2888442
1693677600,2023-09-02 18:00:00,BTC/USD,25814,25822,25764,25812,28.44421192,734201.99807904
1693674000,2023-09-02 17:00:00,BTC/USD,25861,25874,25813,25813,32.45112207,837660.81399291
1693670400,2023-09-02 16:00:00,BTC/USD,25900,25937,25852,25859,25.22716409,652349.23620331
1693666800,2023-09-02 15:00:00,BTC/USD,25864,25980,25864,25906,108.93430649,2822052.1439299397
1693663200,2023-09-02 14:00:00,BTC/USD,25826,25887,25809,25864,35.24530207,911584.49273848
1693659600,2023-09-02 13:00:00,BTC/USD,25806,25844,25787,25826,16.52024098,426651.74354948
1693656000,2023-09-02 12:00:00,BTC/USD,25809,25833,25801,25809,21.82265057,563220.7885611301
1693652400,2023-09-02 11:00:00,BTC/USD,25831,25854,25792,25810,27.00317910,696952.0525710001
1693648800,2023-09-02 10:00:00,BTC/USD,25805,25847,25804,25829,15.69769125,405455.66729625
1693645200,2023-09-02 09:00:00,BTC/USD,25777,25815,25772,25802,11.42559537,294803.21173674
1693641600,2023-09-02 08:00:00,BTC/USD,25789,25796,25769,25779,7.80551303,201218.32040037
1693638000,2023-09-02 07:00:00,BTC/USD,25794,25822,25775,25789,31.32081657,807732.53852373
1693634400,2023-09-02 06:00:00,BTC/USD,25810,25821,25785,25794,14.97867479,386359.93753326
1693630800,2023-09-02 05:00:00,BTC/USD,25770,25828,25770,25810,27.59211032,712152.3673592
1693627200,2023-09-02 04:00:00,BTC/USD,25787,25797,25756,25769,5.93616815,152969.11705735
1693623600,2023-09-02 03:00:00,BTC/USD,25753,25795,25753,25786,9.01311363,232412.14806317998
1693620000,2023-09-02 02:00:00,BTC/USD,25767,25789,25753,25753,41.67745644,1073319.53569932
1693616400,2023-09-02 01:00:00,BTC/USD,25783,25808,25767,25770,5.93934495,153056.91936149998
1693612800,2023-09-02 00:00:00,BTC/USD,25801,25832,25781,25783,7.19014909,185383.61398747002
1693609200,2023-09-01 23:00:00,BTC/USD,25759,25828,25753,25798,6.37405645,164437.90829710002
1693605600,2023-09-01 22:00:00,BTC/USD,25792,25814,25759,25759,23.99870138,618182.54884742
1693602000,2023-09-01 21:00:00,BTC/USD,25755,25844,25727,25794,27.07572042,698391.13251348
1693598400,2023-09-01 20:00:00,BTC/USD,25628,25890,25561,25758,144.03055590,3709939.0588722
1693594800,2023-09-01 19:00:00,BTC/USD,25639,25659,25574,25622,69.51298596,1781061.7262671199
1693591200,2023-09-01 18:00:00,BTC/USD,25463,25793,25439,25637,192.38149881,4932084.4849919705
1693587600,2023-09-01 17:00:00,BTC/USD,25770,25779,25333,25467,307.68281547,7835758.261574489
1693584000,2023-09-01 16:00:00,BTC/USD,25798,25939,25754,25768,219.75711184,5662701.25789312
1693580400,2023-09-01 15:00:00,BTC/USD,25710,25914,25585,25799,251.33931421,6484302.96730379
1693576800,2023-09-01 14:00:00,BTC/USD,25984,25990,25704,25711,135.34420982,3479834.97868202
1693573200,2023-09-01 13:00:00,BTC/USD,26049,26052,25873,25989,146.49281907,3807201.87481023
1693569600,2023-09-01 12:00:00,BTC/USD,26036,26134,25989,26049,125.80614694,3277124.3216400603
1693566000,2023-09-01 11:00:00,BTC/USD,25990,26052,25974,26039,28.86053704,751499.52398456
1693562400,2023-09-01 10:00:00,BTC/USD,26022,26030,25980,25992,20.91053985,543506.7517812
1693558800,2023-09-01 09:00:00,BTC/USD,25972,26030,25963,26020,33.40186166,869116.4403932
1693555200,2023-09-01 08:00:00,BTC/USD,25982,26004,25953,25972,34.07595650,885020.7422179999
1693551600,2023-09-01 07:00:00,BTC/USD,25984,26010,25974,25982,18.59123151,483037.37709282
1693548000,2023-09-01 06:00:00,BTC/USD,26019,26032,25964,25988,44.32361204,1151882.02969552
1693544400,2023-09-01 05:00:00,BTC/USD,26033,26049,26012,26019,25.22065447,656216.20865493
1693540800,2023-09-01 04:00:00,BTC/USD,26072,26083,26025,26033,4.68558225,121979.76271425001
1693537200,2023-09-01 03:00:00,BTC/USD,26049,26081,26027,26071,16.27720726,424363.07047546003
1693533600,2023-09-01 02:00:00,BTC/USD,25978,26077,25978,26049,28.31057399,737462.14186551
1693530000,2023-09-01 01:00:00,BTC/USD,26044,26044,25975,25978,26.08158560,677547.4307168
1693526400,2023-09-01 00:00:00,BTC/USD,25927,26046,25927,26035,40.15374016,1045402.6250655999
1693522800,2023-08-31 23:00:00,BTC/USD,26041,26047,25920,25932,54.46919407,1412495.14062324
1693519200,2023-08-31 22:00:00,BTC/USD,26022,26051,25968,26037,42.23534006,1099681.54914222
1693515600,2023-08-31 21:00:00,BTC/USD,26012,26061,25683,26022,329.36429121,8570717.585866619
1693512000,2023-08-31 20:00:00,BTC/USD,26147,26188,25969,26007,166.46941518,4329370.08058626
1693508400,2023-08-31 19:00:00,BTC/USD,26283,26314,25946,26181,215.50972258,5642260.046866979
1693504800,2023-08-31 18:00:00,BTC/USD,26326,26385,26190,26285,128.07026830,3366327.0022655004
1693501200,2023-08-31 17:00:00,BTC/USD,26238,26389,26143,26322,174.06419705,4581717.7947501
1693497600,2023-08-31 16:00:00,BTC/USD,26916,26921,26235,26238,499.36089019,13102231.03680522
1693494000,2023-08-31 15:00:00,BTC/USD,27172,27178,26814,26918,164.23815257,4420962.590879261
1693490400,2023-08-31 14:00:00,BTC/USD,27142,27182,27027,27175,167.09057438,4540686.3587764995
1693486800,2023-08-31 13:00:00,BTC/USD,27193,27200,27078,27146,77.09737451,2092885.3284484597
1693483200,2023-08-31 12:00:00,BTC/USD,27307,27308,27058,27194,263.80101657,7173804.84460458
1693479600,2023-08-31 11:00:00,BTC/USD,27203,27537,27201,27307,281.40059191,7684205.96328637
1693476000,2023-08-31 10:00:00,BTC/USD,27199,27217,27192,27205,12.95872721,352542.17374805
1693472400,2023-08-31 09:00:00,BTC/USD,27231,27231,27192,27199,44.29235544,1204707.77561256
1693468800,2023-08-31 08:00:00,BTC/USD,27255,27268,27220,27230,28.43566383,774303.1260908999
1693465200,2023-08-31 07:00:00,BTC/USD,27249,27283,27236,27255,9.51812333,259416.45135915
1693461600,2023-08-31 06:00:00,BTC/USD,27244,27275,27227,27249,10.56311272,287834.25850727997
1693458000,2023-08-31 05:00:00,BTC/USD,27250,27268,27219,27243,8.93849302,243511.36534385997
1693454400,2023-08-31 04:00:00,BTC/USD,27209,27265,27209,27253,38.38527482,1046113.89466946
1693450800,2023-08-31 03:00:00,BTC/USD,27191,27210,27180,27210,8.58104804,233490.3171684
1693447200,2023-08-31 02:00:00,BTC/USD,27195,27233,27188,27191,5.15439100,140153.04568100002
1693443600,2023-08-31 01:00:00,BTC/USD,27218,27238,27183,27195,13.50948853,367390.54057335004
1693440000,2023-08-31 00:00:00,BTC/USD,27302,27302,27194,27220,66.22405793,1802618.8568546001
1693436400,2023-08-30 23:00:00,BTC/USD,27236,27320,27230,27300,19.25374177,525627.150321
1693432800,2023-08-30 22:00:00,BTC/USD,27270,27322,27239,27240,12.21001021,332600.6781204
1693429200,2023-08-30 21:00:00,BTC/USD,27258,27328,27252,27263,70.75474428,1928986.59330564
1693425600,2023-08-30 20:00:00,BTC/USD,27198,27279,27186,27250,137.70609232,3752491.0157200005
1693422000,2023-08-30 19:00:00,BTC/USD,27271,27279,27174,27178,14.37724157,390744.67138946004
1693418400,2023-08-30 18:00:00,BTC/USD,27167,27281,27082,27275,66.97821041,1826830.6889327501
1693414800,2023-08-30 17:00:00,BTC/USD,27153,27249,27116,27168,80.52229349,2187629.66953632
1693411200,2023-08-30 16:00:00,BTC/USD,27197,27212,27045,27152,127.19936697,3453717.21196944
1693407600,2023-08-30 15:00:00,BTC/USD,27113,27284,27006,27204,295.05495090,8026674.884283599
1693404000,2023-08-30 14:00:00,BTC/USD,27370,27418,27019,27108,213.44478860,5786061.3293688
1693400400,2023-08-30 13:00:00,BTC/USD,27344,27452,27187,27365,234.69901674,6422538.593090099
1693396800,2023-08-30 12:00:00,BTC/USD,27337,27416,27295,27350,123.87556924,3387996.8187140003
1693393200,2023-08-30 11:00:00,BTC/USD,27436,27436,27334,27341,48.03043732,1313200.18676612
1693389600,2023-08-30 10:00:00,BTC/USD,27425,27448,27397,27436,19.65399720,539227.0671792
1693386000,2023-08-30 09:00:00,BTC/USD,27468,27468,27318,27421,93.37667377,2560481.77144717
1693382400,2023-08-30 08:00:00,BTC/USD,27437,27491,27409,27471,63.96766386,1757255.6938980601
1693378800,2023-08-30 07:00:00,BTC/USD,27388,27462,27383,27437,32.68173679,896688.8123072301
1693375200,2023-08-30 06:00:00,BTC/USD,27468,27468,27384,27387,18.27216535,500419.79244045005
1693371600,2023-08-30 05:00:00,BTC/USD,27439,27469,27438,27468,21.97092801,603497.45057868
1693368000,2023-08-30 04:00:00,BTC/USD,27412,27441,27403,27441,44.26686159,1214726.9488911899
1693364400,2023-08-30 03:00:00,BTC/USD,27405,27412,27298,27400,77.56327606,2125233.7640440003
1693360800,2023-08-30 02:00:00,BTC/USD,27558,27560,27372,27405,107.34451438,2941776.4165839003
1693357200,2023-08-30 01:00:00,BTC/USD,27629,27645,27483,27554,119.80968056,3301235.93815024
1693353600,2023-08-30 00:00:00,BTC/USD,27722,27757,27630,27631,41.63072234,1150298.48897654
1693350000,2023-08-29 23:00:00,BTC/USD,27642,27773,27578,27726,44.29223181,1228046.41916406
1693346400,2023-08-29 22:00:00,BTC/USD,27663,27700,27546,27642,38.09788958,1053101.86377036
1693342800,2023-08-29 21:00:00,BTC/USD,27578,27731,27576,27666,38.71472428,1071081.56193048
1693339200,2023-08-29 20:00:00,BTC/USD,27855,27885,27571,27598,168.71827638,4656286.99153524
1693335600,2023-08-29 19:00:00,BTC/USD,27985,28000,27837,27847,110.38030098,3073760.24139006
1693332000,2023-08-29 18:00:00,BTC/USD,27894,28018,27841,27985,89.68085766,2509718.8016151
1693328400,2023-08-29 17:00:00,BTC/USD,28006,28074,27803,27886,324.97247885,9062182.545211101
1693324800,2023-08-29 16:00:00,BTC/USD,27424,28142,27351,28003,778.94328971,21812748.94174913
1693321200,2023-08-29 15:00:00,BTC/USD,27524,27573,27290,27421,528.97025216,14504893.28447936
1693317600,2023-08-29 14:00:00,BTC/USD,26034,27723,26034,27527,1955.50500091,53829186.16004957
1693314000,2023-08-29 13:00:00,BTC/USD,26030,26077,25996,26034,45.61078509,1187431.17903306
1693310400,2023-08-29 12:00:00,BTC/USD,25961,26028,25949,26028,74.28916537,1933598.3962503602
1693306800,2023-08-29 11:00:00,BTC/USD,25960,26022,25949,25961,24.29875198,630819.90015278
1693303200,2023-08-29 10:00:00,BTC/USD,25973,25974,25913,25963,36.41655377,945482.98553051
1693299600,2023-08-29 09:00:00,BTC/USD,25946,25974,25943,25974,26.55478056,689733.8702654401
1693296000,2023-08-29 08:00:00,BTC/USD,25985,25995,25943,25943,80.25269834,2081995.7530346198
1693292400,2023-08-29 07:00:00,BTC/USD,25996,26030,25980,25995,37.91513747,985603.99853265
1693288800,2023-08-29 06:00:00,BTC/USD,26044,26044,25996,25996,19.13941771,497548.30278916
1693285200,2023-08-29 05:00:00,BTC/USD,26040,26068,26022,26047,10.34325267,269410.70229549
1693281600,2023-08-29 04:00:00,BTC/USD,26064,26075,26033,26033,11.64633929,303189.15073657
1693278000,2023-08-29 03:00:00,BTC/USD,26083,26087,26049,26070,10.56522842,275435.5049094
1693274400,2023-08-29 02:00:00,BTC/USD,26092,26095,26065,26087,14.12630833,368513.00540471
1693270800,2023-08-29 01:00:00,BTC/USD,26124,26181,26083,26092,75.27128274,1963978.30925208
1693267200,2023-08-29 00:00:00,BTC/USD,26103,26140,26068,26124,36.91709356,964422.15216144
1693263600,2023-08-28 23:00:00,BTC/USD,26045,26151,26035,26103,59.65352803,1557136.0421670899
1693260000,2023-08-28 22:00:00,BTC/USD,25970,26046,25969,26045,34.67633582,903145.1664319
1693256400,2023-08-28 21:00:00,BTC/USD,25979,25998,25947,25973,30.64151514,795852.0727312199
1693252800,2023-08-28 20:00:00,BTC/USD,25975,26005,25963,25979,11.53374832,299635.24760528
1693249200,2023-08-28 19:00:00,BTC/USD,26134,26140,25915,25976,138.30066290,3592498.0194904
1693245600,2023-08-28 18:00:00,BTC/USD,26130,26135,26090,26134,39.34355117,1028204.3662767799
1693242000,2023-08-28 17:00:00,BTC/USD,26137,26171,26125,26130,17.09477777,446686.5431301
1693238400,2023-08-28 16:00:00,BTC/USD,26088,26140,26083,26134,38.81854824,1014483.93970416
1693234800,2023-08-28 15:00:00,BTC/USD,26124,26164,26046,26085,54.90820281,1432280.47029885
1693231200,2023-08-28 14:00:00,BTC/USD,26090,26137,26071,26122,62.28408043,1626984.74899246
1693227600,2023-08-28 13:00:00,BTC/USD,26124,26138,26078,26088,105.79865806,2760075.39146928
1693224000,2023-08-28 12:00:00,BTC/USD,25986,26223,25972,26122,134.17756258,3504986.28971476
1693220400,2023-08-28 11:00:00,BTC/USD,25931,25985,25928,25984,22.83348558,593305.28931072
1693216800,2023-08-28 10:00:00,BTC/USD,25917,25943,25899,25933,26.48940388,686949.7108200401
1693213200,2023-08-28 09:00:00,BTC/USD,25951,25952,25856,25917,109.92689844,2848975.42686948
1693209600,2023-08-28 08:00:00,BTC/USD,25921,25962,25908,25953,36.88031401,957154.78950153
1693206000,2023-08-28 07:00:00,BTC/USD,25932,25939,25881,25921,22.61774893,586274.6700145301
1693202400,2023-08-28 06:00:00,BTC/USD,25950,25974,25921,25932,60.36776074,1565456.77150968
1693198800,2023-08-28 05:00:00,BTC/USD,26014,26019,25880,25953,58.03670149,1506226.51376997
1693195200,2023-08-28 04:00:00,BTC/USD,25999,26025,25998,26014,49.00308566,1274766.27035924
1693191600,2023-08-28 03:00:00,BTC/USD,26014,26038,26000,26000,10.59894744,275572.63344
1693188000,2023-08-28 02:00:00,BTC/USD,26009,26046,26005,26020,23.48480538,611074.6359876001
1693184400,2023-08-28 01:00:00,BTC/USD,26011,26046,25987,26014,40.42768426,1051685.77833964
1693180800,2023-08-28 00:00:00,BTC/USD,26087,26092,25983,26021,24.44657414,636124.3056969399
1693177200,2023-08-27 23:00:00,BTC/USD,26078,26099,26059,26090,12.10676459,315865.48815309996
1693173600,2023-08-27 22:00:00,BTC/USD,26060,26081,26038,26081,5.90914144,154116.31789664
1693170000,2023-08-27 21:00:00,BTC/USD,26080,26115,26036,26060,13.96411900,363904.94114
1693166400,2023-08-27 20:00:00,BTC/USD,26113,26116,26079,26088,18.18056592,474294.60372096
1693162800,2023-08-27 19:00:00,BTC/USD,26097,26141,26088,26115,13.18390714,344297.73496110004
1693159200,2023-08-27 18:00:00,BTC/USD,26052,26099,26039,26096,21.05439698,549435.54359008
1693155600,2023-08-27 17:00:00,BTC/USD,26154,26168,26046,26053,64.68797019,1685315.68736007
1693152000,2023-08-27 16:00:00,BTC/USD,26106,26156,26106,26156,48.42424624,1266584.5846534402
1693148400,2023-08-27 15:00:00,BTC/USD,26139,26152,26106,26106,19.17144944,500489.85908064
1693144800,2023-08-27 14:00:00,BTC/USD,26071,26155,26071,26139,68.53748467,1791501.3117891299
1693141200,2023-08-27 13:00:00,BTC/USD,26066,26074,26058,26070,3.63326757,94719.2855499
1693137600,2023-08-27 12:00:00,BTC/USD,26053,26065,26048,26064,2.74561623,71561.74141872
1693134000,2023-08-27 11:00:00,BTC/USD,26070,26070,26052,26053,7.73426577,201500.82610581
1693130400,2023-08-27 10:00:00,BTC/USD,26058,26074,26058,26073,5.61108005,146297.69014365
1693126800,2023-08-27 09:00:00,BTC/USD,26047,26058,26037,26058,11.31342013,294805.10174754
1693123200,2023-08-27 08:00:00,BTC/USD,26035,26052,26024,26044,11.21564839,292100.34666916
1693119600,2023-08-27 07:00:00,BTC/USD,26030,26036,26029,26030,7.79047560,202786.079868
1693116000,2023-08-27 06:00:00,BTC/USD,26025,26036,26020,26030,9.42482321,245328.14815629998
1693112400,2023-08-27 05:00:00,BTC/USD,26024,26030,26016,26022,4.82659472,125597.64780384001
1693108800,2023-08-27 04:00:00,BTC/USD,26008,26024,26008,26024,7.90907737,205825.82947688
1693105200,2023-08-27 03:00:00,BTC/USD,25990,26008,25989,26007,1.96263497,51042.247664790004
1693101600,2023-08-27 02:00:00,BTC/USD,25983,26002,25983,25990,16.09453881,418297.06367189996
1693098000,2023-08-27 01:00:00,BTC/USD,25991,26003,25962,25983,17.13248661,445153.39958763
1693094400,2023-08-27 00:00:00,BTC/USD,26007,26015,25990,25992,6.95539138,180784.53274896
1693090800,2023-08-26 23:00:00,BTC/USD,26022,26024,25985,26008,20.02232043,520740.50974344
1693087200,2023-08-26 22:00:00,BTC/USD,26027,26030,26021,26022,7.01631214,182578.47450708
1693083600,2023-08-26 21:00:00,BTC/USD,26018,26027,26008,26027,8.82093001,229582.34537027
1693080000,2023-08-26 20:00:00,BTC/USD,26026,26030,26011,26023,4.80876667,125138.53505341
1693076400,2023-08-26 19:00:00,BTC/USD,26011,26030,26008,26028,5.46962175,142363.314909
1693072800,2023-08-26 18:00:00,BTC/USD,26020,26020,26001,26011,8.98410703,233685.60795733
1693069200,2023-08-26 17:00:00,BTC/USD,26031,26031,26002,26021,16.51810079,429817.50065659
1693065600,2023-08-26 16:00:00,BTC/USD,26043,26048,26008,26032,17.15241889,446511.76854448
1693062000,2023-08-26 15:00:00,BTC/USD,26046,26052,26041,26042,4.55624355,118653.69452909999
1693058400,2023-08-26 14:00:00,BTC/USD,26024,26046,26014,26046,7.44288033,193857.26107518002
1693054800,2023-08-26 13:00:00,BTC/USD,26012,26024,26010,26024,13.53385135,352204.9475324
1693051200,2023-08-26 12:00:00,BTC/USD,26029,26030,25976,26011,15.89314100,413396.490551
1693047600,2023-08-26 11:00:00,BTC/USD,26022,26030,26019,26030,10.73521476,279437.6402028
1693044000,2023-08-26 10:00:00,BTC/USD,26002,26022,26000,26010,7.18350818,186843.0477618
1693040400,2023-08-26 09:00:00,BTC/USD,26023,26024,26000,26002,3.99245121,103811.71636242
1693036800,2023-08-26 08:00:00,BTC/USD,26037,26048,25995,26024,25.13762619,654181.58396856
1693033200,2023-08-26 07:00:00,BTC/USD,26067,26071,26036,26039,7.23906809,188498.09399551
1693029600,2023-08-26 06:00:00,BTC/USD,26050,26070,26041,26070,8.35299582,217762.6010274
1693026000,2023-08-26 05:00:00,BTC/USD,26064,26064,26046,26050,7.32847409,190906.75004450002
1693022400,2023-08-26 04:00:00,BTC/USD,26072,26072,26049,26061,2.53082945,65955.94629645
1693018800,2023-08-26 03:00:00,BTC/USD,26064,26077,26050,26073,13.09267313,341365.26651849
1693015200,2023-08-26 02:00:00,BTC/USD,26037,26102,26037,26064,21.99064588,573164.19421632
1693011600,2023-08-26 01:00:00,BTC/USD,26029,26065,26029,26037,5.08702977,132450.99412149
1693008000,2023-08-26 00:00:00,BTC/USD,26050,26071,26028,26034,6.15380799,160208.23721166
1693004400,2023-08-25 23:00:00,BTC/USD,26046,26050,26025,26048,4.57898005,119273.2723424
1693000800,2023-08-25 22:00:00,BTC/USD,26063,26068,26030,26046,7.74592608,201750.39067968001
1692997200,2023-08-25 21:00:00,BTC/USD,26041,26068,26015,26068,7.17144509,186945.23060612
1692993600,2023-08-25 20:00:00,BTC/USD,25945,26060,25939,26045,13.97491772,363976.73201740003
1692990000,2023-08-25 19:00:00,BTC/USD,26034,26046,25936,25956,8.38245204,217574.92515024001
1692986400,2023-08-25 18:00:00,BTC/USD,25871,26041,25864,26035,80.65574941,2099872.43588935
1692982800,2023-08-25 17:00:00,BTC/USD,25924,25969,25816,25872,45.16500251,1168508.94493872
1692979200,2023-08-25 16:00:00,BTC/USD,25916,26011,25893,25923,101.34216892,2627093.04491316
1692975600,2023-08-25 15:00:00,BTC/USD,25804,26012,25790,25930,225.04570701,5835435.1827693
1692972000,2023-08-25 14:00:00,BTC/USD,26051,26281,25748,25791,868.90822314,22410011.98300374
1692968400,2023-08-25 13:00:00,BTC/USD,26104,26224,26043,26054,156.52733888,4078163.28717952
1692964800,2023-08-25 12:00:00,BTC/USD,26092,26130,26090,26104,14.02664508,366151.54316832
1692961200,2023-08-25 11:00:00,BTC/USD,26083,26105,26073,26091,17.56187693,458206.93098063
1692957600,2023-08-25 10:00:00,BTC/USD,26073,26106,26066,26079,4.10164947,106966.91652813
1692954000,2023-08-25 09:00:00,BTC/USD,26089,26111,26073,26074,17.79932075,464099.4892355
1692950400,2023-08-25 08:00:00,BTC/USD,25969,26105,25955,26088,114.97641739,2999504.77687032
1692946800,2023-08-25 07:00:00,BTC/USD,26008,26057,25958,25962,104.07753334,2702060.92057308
1692943200,2023-08-25 06:00:00,BTC/USD,26050,26055,25985,26009,18.84679385,490186.26124465
1692939600,2023-08-25 05:00:00,BTC/USD,26023,26072,26008,26056,14.07588231,366761.18946936005
1692936000,2023-08-25 04:00:00,BTC/USD,26102,26103,26019,26023,12.86759176,334853.34037048
1692932400,2023-08-25 03:00:00,BTC/USD,26119,26131,26015,26101,62.18338571,1623048.55041671
1692928800,2023-08-25 02:00:00,BTC/USD,26138,26171,26111,26122,7.15644328,186940.61136016002
1692925200,2023-08-25 01:00:00,BTC/USD,26132,26146,26087,26138,8.73512607,228318.72521766
1692921600,2023-08-25 00:00:00,BTC/USD,26169,26175,26109,26130,8.80135261,229979.34369930002
1692918000,2023-08-24 23:00:00,BTC/USD,26111,26188,26062,26168,103.85611591,2717706.84113288
1692914400,2023-08-24 22:00:00,BTC/USD,26086,26124,26077,26111,9.33697084,243797.64560323997
1692910800,2023-08-24 21:00:00,BTC/USD,26010,26086,26010,26086,7.29159700,190208.599342
1692907200,2023-08-24 20:00:00,BTC/USD,26025,26094,25926,26013,27.90928301,726004.17893913
1692903600,2023-08-24 19:00:00,BTC/USD,26008,26127,25992,26016,44.67452701,1162252.49469216
1692900000,2023-08-24 18:00:00,BTC/USD,26041,26057,25966,26010,21.57452188,561153.3140988
1692896400,2023-08-24 17:00:00,BTC/USD,26097,26109,25852,26041,186.22085383,4849377.25458703
1692892800,2023-08-24 16:00:00,BTC/USD,25987,26154,25983,26097,130.46131849,3404649.02863353
1692889200,2023-08-24 15:00:00,BTC/USD,26099,26155,25980,25980,415.08366444,10783873.6021512
1692885600,2023-08-24 14:00:00,BTC/USD,26339,26354,26065,26102,195.08675956,5092154.5980351195
1692882000,2023-08-24 13:00:00,BTC/USD,26377,26409,26279,26341,80.91426209,2131362.57771269
1692878400,2023-08-24 12:00:00,BTC/USD,26438,26438,26372,26377,35.07683379,925221.6448788301
1692874800,2023-08-24 11:00:00,BTC/USD,26465,26525,26436,26436,63.71028370,1684245.0598932
1692871200,2023-08-24 10:00:00,BTC/USD,26432,26472,26408,26469,23.35495343,618182.26233867
1692867600,2023-08-24 09:00:00,BTC/USD,26490,26562,26427,26432,70.48001900,1862927.862208
1692864000,2023-08-24 08:00:00,BTC/USD,26476,26491,26418,26491,22.26855209,589916.21341619
1692860400,2023-08-24 07:00:00,BTC/USD,26445,26488,26428,26472,30.29967643,802093.03445496
1692856800,2023-08-24 06:00:00,BTC/USD,26415,26502,26390,26447,18.75872860,496112.09528420004
1692853200,2023-08-24 05:00:00,BTC/USD,26451,26477,26412,26416,9.39837278,248267.41535648002
1692849600,2023-08-24 04:00:00,BTC/USD,26435,26468,26408,26455,33.68131176,891039.1026108
1692846000,2023-08-24 03:00:00,BTC/USD,26371,26441,26371,26438,13.06674778,345458.67780764
1692842400,2023-08-24 02:00:00,BTC/USD,26348,26409,26348,26371,8.95617926,236183.40326546002
1692838800,2023-08-24 01:00:00,BTC/USD,26510,26523,26348,26348,75.11949083,1979248.34438884
1692835200,2023-08-24 00:00:00,BTC/USD,26429,26532,26424,26509,52.04713439,1379717.48554451
1692831600,2023-08-23 23:00:00,BTC/USD,26445,26532,26408,26431,115.12345848,3042828.13108488
1692828000,2023-08-23 22:00:00,BTC/USD,26319,26476,26299,26454,88.82296747,2349722.78145138
1692824400,2023-08-23 21:00:00,BTC/USD,26585,26618,26223,26322,370.17728727,9743806.55552094
1692820800,2023-08-23 20:00:00,BTC/USD,26619,26711,26536,26590,187.16870366,4976815.8303194
1692817200,2023-08-23 19:00:00,BTC/USD,26451,26800,26441,26626,261.05498218,6950849.95552468
1692813600,2023-08-23 18:00:00,BTC/USD,26531,26557,26430,26458,79.98726254,2116302.99228332
1692810000,2023-08-23 17:00:00,BTC/USD,26390,26598,26359,26539,192.76264668,5115727.8802405195
1692806400,2023-08-23 16:00:00,BTC/USD,26134,26468,26119,26383,296.84501794,7831662.10831102
1692802800,2023-08-23 15:00:00,BTC/USD,26032,26167,26013,26130,63.83620454,1668040.0246302
1692799200,2023-08-23 14:00:00,BTC/USD,26010,26118,25916,26031,157.51991791,4100400.98311521
1692795600,2023-08-23 13:00:00,BTC/USD,25830,26019,25805,26006,155.31434193,4039104.7762315804
1692792000,2023-08-23 12:00:00,BTC/USD,25926,25953,25828,25832,76.13407814,1966695.50651248
1692788400,2023-08-23 11:00:00,BTC/USD,25959,25959,25904,25926,27.47865552,712411.62301152
1692784800,2023-08-23 10:00:00,BTC/USD,26030,26030,25952,25959,41.83007167,1085866.8304815302
1692781200,2023-08-23 09:00:00,BTC/USD,26026,26044,26004,26031,11.40007420,296755.33150020003
1692777600,2023-08-23 08:00:00,BTC/USD,26051,26078,26019,26021,29.51099235,767905.53193935
1692774000,2023-08-23 07:00:00,BTC/USD,26060,26115,26008,26051,78.28849661,2039493.62518711
1692770400,2023-08-23 06:00:00,BTC/USD,26042,26165,26030,26043,69.02070106,1797506.1177055798
1692766800,2023-08-23 05:00:00,BTC/USD,26038,26043,25984,26041,12.65347733,329509.20315053
1692763200,2023-08-23 04:00:00,BTC/USD,25994,26046,25972,26044,31.53882234,821397.0890229599
1692759600,2023-08-23 03:00:00,BTC/USD,26039,26066,25984,25999,48.12562889,1251218.2255111102
1692756000,2023-08-23 02:00:00,BTC/USD,26047,26081,26023,26031,7.76029408,202008.21519648
1692752400,2023-08-23 01:00:00,BTC/USD,26029,26069,25985,26041,14.22828521,370518.77515361
1692748800,2023-08-23 00:00:00,BTC/USD,26048,26171,26022,26029,55.94482271,1456187.79031859
1692745200,2023-08-22 23:00:00,BTC/USD,25802,26049,25777,26042,87.12543561,2268920.59415562
1692741600,2023-08-22 22:00:00,BTC/USD,25660,25844,25639,25803,60.36922393,1557707.08506579
1692738000,2023-08-22 21:00:00,BTC/USD,25850,25889,25350,25674,421.02339434,10809354.62628516
1692734400,2023-08-22 20:00:00,BTC/USD,25776,25863,25776,25857,87.93529533,2273742.93134781
1692730800,2023-08-22 19:00:00,BTC/USD,25898,25950,25764,25770,77.23128713,1990250.2693401
1692727200,2023-08-22 18:00:00,BTC/USD,25822,25994,25766,25901,77.27662063,2001541.75093763
1692723600,2023-08-22 17:00:00,BTC/USD,26024,26024,25721,25822,135.25125317,3492457.8593557402
1692720000,2023-08-22 16:00:00,BTC/USD,25918,26043,25790,26012,177.50164620,4617172.8209544
