Date,Close/Last,Volume,Open,High,Low
03/09/2021,42.81,86714540,41.2335,43.575,40.965
03/08/2021,38.30,117865760,41.64,42.425,38.135
03/05/2021,41.88,168328300,41.145,42.235,37.515
03/04/2021,40.085,216018600,41.985,43.32,38.44
03/03/2021,42.17,115771300,45.685,46.10,42.1225
03/02/2021,46.175,75846580,48.77,48.8425,46.05
03/01/2021,48.50,66853520,46.68,48.6539,46.095
02/26/2021,44.61,104659180,45.1925,46.58,43.125
02/25/2021,43.95,118895940,47.81,49.035,43.225
02/24/2021,49.075,61520920,46.62,49.235,45.45
02/23/2021,47.92,99637420,45.89,48.68,43.21
02/22/2021,48.35,66367440,50.27,50.90,48.25
02/19/2021,52.41,46688640,53.82,53.84,51.93
02/18/2021,53.11,55101000,52.03,53.48,51.14
02/17/2021,53.835,53321560,53.115,53.97,52.005
02/16/2021,54.595,44331880,55.48,55.9299,54.04
02/12/2021,55.055,38735860,53.79,55.15,53.22
02/11/2021,54.135,49430000,54.08,54.37,52.98
02/10/2021,53.275,61773960,54.39,54.60,51.73
02/09/2021,53.655,32884440,53.24,54.285,53.24
02/08/2021,53.68,38497500,53.48,53.7751,52.6743
02/05/2021,52.65,43307640,52.60,53.145,51.785
02/04/2021,52.105,36404460,51.02,52.15,50.375
02/03/2021,50.325,47586020,51.965,52.115,50.325
02/02/2021,50.91,46373280,49.945,51.48,49.88
02/01/2021,48.56,52829740,46.775,49.015,45.87
01/29/2021,45.235,92139240,47.45,47.96,44.375
01/28/2021,48.24,45010860,47.945,50.50,47.675
01/27/2021,47.54,94450360,50.63,50.65,46.50
01/26/2021,51.71,45484480,51.86,52.29,51.0875
01/25/2021,51.655,76585120,51.88,52.5341,48.40
01/22/2021,50.26,40939380,50.205,50.76,49.94
01/21/2021,50.72,46341640,50.125,51.07,49.50
01/20/2021,49.49,60868160,47.9275,49.9425,47.765
01/19/2021,46.265,60483680,45.3625,46.5175,44.90
01/15/2021,44.3425,70845960,45.3525,45.7825,43.77
01/14/2021,45.4475,59117800,46.375,46.835,45.24
01/13/2021,46.15,54375000,45.3925,46.5475,45.126
01/12/2021,45.27,73015720,45.53,46.0025,44.10
01/11/2021,45.4675,70651160,46.2025,46.735,45.2025
01/08/2021,47.57,76407640,46.8275,47.72,45.85
01/07/2021,45.795,61847560,43.8425,46.1625,43.8375
01/06/2021,42.71,105365280,42.475,44.585,42.055
01/05/2021,44.5525,59356200,43.07,44.6388,43.07
01/04/2021,43.4625,98736080,46.02,46.097,41.7075
12/31/2020,45.45,53354080,45.0675,45.62,44.5825
12/30/2020,45.0975,52403480,45.6125,45.75,44.8175
12/29/2020,45.105,60571360,45.5875,45.85,44.7025
12/28/2020,44.9725,58526520,44.79,45.1887,44.0075
12/24/2020,43.6625,38532888,43.2275,43.86,43.18
12/23/2020,43.1025,59717200,43.76,43.94,43.045
12/22/2020,43.7625,81004400,43.825,44.1775,42.5438
12/21/2020,43.42,101798360,42.3925,43.655,41.17
12/18/2020,43.5825,84378040,44.39,44.4775,42.6325
12/17/2020,44.0625,69637720,43.9125,44.1688,43.3975
12/16/2020,43.1775,68795240,42.6925,43.5625,42.245
12/15/2020,42.465,78991400,42.145,42.5025,41.23
12/14/2020,41.185,73342240,40.8075,42.0125,40.7925
12/11/2020,40.325,84909800,39.9125,40.3825,38.975
12/10/2020,40.61,86673280,39.26,41.0667,38.815
12/09/2020,40.1175,122439360,42.96,43.065,39.655
12/08/2020,42.9975,66962880,42.4125,43.17,41.6525
12/07/2020,42.6075,62013880,41.975,42.755,41.90
12/04/2020,41.8975,63544040,41.40,41.96,41.1275
12/03/2020,41.39,78730840,41.3225,42.0475,41.0878
12/02/2020,41.2225,73064640,40.5525,41.3603,39.795
12/01/2020,41.0575,85397800,40.4475,41.7375,40.025
11/30/2020,39.505,92311040,39.43,39.695,37.645
11/27/2020,39.3025,46463760,39.01,39.7675,38.8825
11/25/2020,38.2575,64338840,37.93,38.5025,37.6125
11/24/2020,37.55,78007560,36.455,37.7575,35.7675
11/23/2020,36.075,89530400,36.455,36.935,35.19
11/20/2020,36.0675,64996720,36.7625,37.0675,36.03
11/19/2020,36.815,79670880,35.7275,36.9225,35.49
11/18/2020,35.925,77170640,36.565,37.1875,35.925
11/17/2020,36.7775,91351800,37.20,37.34,36.5325
11/16/2020,37.12,106874520,36.1875,37.2525,35.936
11/13/2020,36.285,104897240,35.945,36.52,35.165
11/12/2020,35.3575,143857120,36.2125,36.73,34.93
11/11/2020,35.8825,126830760,34.5175,36.0475,34.37
11/10/2020,33.6225,168666640,34.285,34.8125,32.5875
11/09/2020,35.54,165865520,38.92,39.595,35.37
11/06/2020,37.85,135151280,37.4675,38.1425,36.015
11/05/2020,37.7225,150132560,37.415,38.1375,36.8975
11/04/2020,35.02,169187720,33.8975,35.66,33.33
11/03/2020,30.85,134969320,29.995,31.6023,29.65
11/02/2020,29.3725,151135920,29.9475,30.5225,28.4025
10/30/2020,29.3625,231165760,30.8875,31.1825,28.3875
10/29/2020,31.5575,138187360,30.485,32.615,30.31
10/28/2020,30.03,184720160,32.355,32.56,29.9501
10/27/2020,34.0225,111930000,33.5675,34.30,33.13
10/26/2020,33.2375,158556600,33.9425,34.995,31.8725
10/23/2020,34.825,95543880,34.8525,34.8575,33.7225
10/22/2020,34.6225,119581600,34.925,35.2509,33.3675
10/21/2020,34.605,121286280,34.7725,35.7525,34.43
10/20/2020,34.695,137355080,34.745,35.85,34.1469
10/19/2020,34.4725,138777480,37.01,37.3775,34.09
10/16/2020,36.275,114048560,37.5175,38.0673,36.125
10/15/2020,36.84,124538280,35.755,37.0975,35.485
10/14/2020,37.6175,148985480,38.915,39.30,36.9125
10/13/2020,38.57,141930800,39.30,39.5825,38.0375
10/12/2020,38.565,147058600,37.10,39.6825,36.715
10/09/2020,35.275,97635760,34.385,35.3462,34.24
10/08/2020,33.7725,98946840,34.1125,34.1517,33.385
10/07/2020,33.2825,112544480,32.5425,33.5275,32.345
10/06/2020,31.62,172824560,33.0975,33.78,31.2875
10/05/2020,33.415,105395360,32.1175,33.525,32.0625
10/02/2020,31.4325,199776680,32.03,33.4075,31.0825
10/01/2020,34.2575,139338000,34.1425,34.5175,33.445
09/30/2020,32.725,169384160,32.1475,33.88,32.0625
09/29/2020,32.09,111388680,32.37,32.7097,31.8825
09/28/2020,32.43,136665600,32.3225,32.50,31.3925
09/25/2020,30.615,162239400,28.7675,30.89,28.2625
09/24/2020,28.61,187518160,27.4225,29.6775,27.2925
09/23/2020,28.1975,202753720,30.9625,31.0375,27.9275
09/22/2020,31.075,157533360,30.30,31.2825,29.115
09/21/2020,29.465,187657400,27.8075,29.4875,27.025
09/18/2020,29.12,231521320,30.715,30.8624,27.6905
09/17/2020,30.29,223422560,29.3025,30.99,29.0125
09/16/2020,31.7525,153586640,33.6325,33.83,31.6475
09/15/2020,33.355,150444720,33.3325,33.8551,32.74
09/14/2020,31.995,134516600,31.75,32.7025,31.27
09/11/2020,30.4275,192898920,31.75,32.0475,29.2025
09/10/2020,31.1075,232968240,34.13,34.5975,30.435
09/09/2020,33.0175,145176160,32.2575,33.80,31.4175
09/08/2020,30.405,213412240,31.2375,33.4925,30.265
09/04/2020,35.41,280740440,36.345,37.575,30.965
09/03/2020,36.9325,221512480,41.6825,41.85,35.705
09/02/2020,43.6325,144684880,43.87,43.9175,41.1684
09/01/2020,42.435,96920080,41.48,42.4925,40.7375
08/31/2020,40.34,90199040,39.635,41.135,39.455
08/28/2020,39.4275,99072680,39.3225,39.6825,38.7875
08/27/2020,38.8275,151301000,39.645,39.9675,37.895
08/26/2020,39.1825,109831680,37.3175,39.2625,37.27
08/25/2020,36.825,86278520,35.7075,36.8625,35.5175
08/24/2020,35.985,125691840,36.5525,36.8897,35.11
08/21/2020,35.33,82140120,34.665,35.5025,34.4487
08/20/2020,34.6075,76387360,32.9375,34.7975,32.7925
08/19/2020,33.24,102923600,33.897,34.3025,33.0725
08/18/2020,33.9025,74656680,33.3575,34.10,32.8225
08/17/2020,32.935,63332320,32.4675,33.09,32.415
08/14/2020,31.8825,99868800,32.165,32.2975,31.3525
08/13/2020,31.975,117140720,32.02,32.795,31.6325
08/12/2020,31.7525,110922120,30.275,32.09,30.275
08/11/2020,29.5425,155136600,30.89,31.3625,29.3475
08/10/2020,31.32,127155520,31.8175,31.9025,30.042
08/07/2020,31.7475,148353960,32.655,32.955,30.9225
08/06/2020,32.82,96032000,31.5275,32.9825,31.305
08/05/2020,31.61,81481600,31.5375,31.7675,31.2275
08/04/2020,31.36,105503920,30.83,31.405,30.585
08/03/2020,30.9575,108934000,30.5625,31.2825,30.515
07/31/2020,29.845,180002400,29.83,29.875,28.2201
07/30/2020,28.3175,151100080,27.225,28.4925,26.84
07/29/2020,27.865,97140280,27.4225,28.1525,27.2875
07/28/2020,26.9475,119351280,27.77,27.9275,26.8425
07/27/2020,28.00,133811840,27.1475,28.1375,26.87
07/24/2020,26.5725,178609320,26.1275,27.04,25.2525
07/23/2020,27.3825,168324280,29.5775,29.81,26.8925
07/22/2020,29.71,113894520,29.5425,30.0325,28.9125
07/21/2020,29.37,147840520,30.8975,30.9175,29.10
07/20/2020,30.34,125810720,28.20,30.5575,27.7725
07/17/2020,27.96,115501720,28.04,28.26,27.25
07/16/2020,27.83,149985800,27.51,28.09,26.7475
07/15/2020,28.44,183771800,28.715,29.055,27.3475
07/14/2020,28.30,229875400,26.8975,28.43,25.8475
07/13/2020,27.7125,187292200,30.5125,31.4875,27.4225
07/10/2020,29.5375,121394680,28.855,29.6125,27.9725
07/09/2020,28.925,158798200,28.8525,29.1675,27.465
07/08/2020,28.22,119965680,27.6075,28.235,27.1225
07/07/2020,27.175,123049560,27.6375,28.54,27.06
07/06/2020,27.72,105991840,26.825,27.895,26.8225
07/02/2020,25.8225,114076080,26.0725,26.4675,25.685
07/01/2020,25.285,126068880,24.465,25.6175,24.31
06/30/2020,24.4125,125694360,23.08,24.62,23.0325
06/29/2020,23.085,129804640,22.3025,23.1075,21.57
06/26/2020,22.37,187970560,24.005,24.075,22.225
06/25/2020,24.1025,150851640,23.4775,24.18,22.685
06/24/2020,23.48,196410680,24.725,25.1175,22.9625
06/23/2020,24.95,117449160,24.8425,25.655,24.665
06/22/2020,24.315,110066600,23.4775,24.3875,23.3775
06/19/2020,23.48,144975000,24.2425,24.3075,22.99
06/18/2020,23.5125,106392960,23.235,23.59,23.01
06/17/2020,23.3325,129429080,23.5425,23.865,23.10
06/16/2020,23.1075,191608880,23.3475,23.53,22.0775
06/15/2020,21.9475,199092440,20.27,22.17,20.015
06/12/2020,21.20,205938560,22.0724,22.4116,20.1075
06/11/2020,20.75,191666000,23.145,23.5525,20.705
06/10/2020,24.3325,151455520,23.99,24.805,23.845
06/09/2020,23.485,106589760,22.7225,23.745,22.6848
06/08/2020,22.9725,109272240,22.3975,23.02,21.9753
06/05/2020,22.4725,140697160,21.475,22.6327,21.375
06/04/2020,21.215,133204200,21.5575,21.97,20.8393
06/03/2020,21.655,107516720,21.5375,21.8725,21.3025
06/02/2020,21.365,125357080,21.06,21.3875,20.41
06/01/2020,20.9475,105581160,20.5138,21.06,20.4075
05/29/2020,20.6925,179473640,20.01,20.83,19.58
05/28/2020,19.8725,152612560,19.65,20.8015,19.6375
05/27/2020,20.00,173645480,19.5275,20.01,18.345
05/26/2020,19.7225,122601120,20.7625,20.83,19.595
05/22/2020,19.805,104832480,19.5225,19.8725,19.2625
05/21/2020,19.6275,161346760,20.31,20.48,19.4825
05/20/2020,20.25,142707960,19.8025,20.3775,19.8025
05/19/2020,19.13,130715280,19.345,19.8925,19.10
05/18/2020,19.2775,148815080,19.00,19.55,18.805
05/15/2020,18.2225,178903360,17.1775,18.275,17.0725
05/14/2020,17.915,201499600,17.01,17.9225,16.5275
05/13/2020,17.34,245559600,18.1475,18.6125,16.69
05/12/2020,18.0225,169681640,19.3675,19.5325,18.0075
05/11/2020,19.1625,134691880,18.3675,19.475,18.3125
05/08/2020,18.6975,131418440,18.3875,18.7375,18.13
05/07/2020,17.9725,144744960,17.9575,18.1875,17.6412
05/06/2020,17.2975,155940440,17.385,17.7813,17.0975
05/05/2020,16.9625,144357320,16.9325,17.5562,16.8025
05/04/2020,16.4375,100377800,15.6337,16.4825,15.5175
05/01/2020,15.8775,173122720,16.33,16.8275,15.625
04/30/2020,17.4425,190272520,17.6025,17.6172,16.9876
04/29/2020,17.3275,173051880,16.7625,17.5925,16.5225
04/28/2020,15.695,193123640,17.055,17.0575,15.6525
04/27/2020,16.5925,152360880,16.795,16.8975,16.41
04/24/2020,16.275,159183560,15.635,16.35,15.3025
04/23/2020,15.525,212433920,15.8075,16.3975,15.43
04/22/2020,15.6275,137946000,15.2575,15.915,15.0775
04/21/2020,14.3575,259744960,15.665,15.7825,14.0775
04/20/2020,16.1425,193498760,16.2975,16.8775,16.115
04/17/2020,16.6825,231782240,16.9175,17.025,16.0075
04/16/2020,16.275,281460080,15.9525,16.5175,15.4875
04/15/2020,15.4475,215843840,15.2275,15.8475,14.9152
04/14/2020,15.9775,245024840,15.0125,16.10,14.8475
04/13/2020,14.1425,213480160,13.50,14.22,13.2685
04/09/2020,13.6675,276648880,13.9825,14.18,13.3175
04/08/2020,13.6175,259090080,13.1713,13.75,12.82
04/07/2020,12.80,329004800,13.975,14.0725,12.75
04/06/2020,12.825,259308600,11.7775,13.0475,11.591
